episode,total_reward,steps,success,epsilon,loss,collected_key,solved_puzzles,opened_door,moving_avg_reward,moving_success_rate,moving_avg_loss
1051,259,22,1,0.042521775041866126,0.8996982662515207,1,3,1,234.03,0.98,0.5745447404789569
1052,259,22,1,0.04239420971674053,0.6765260598198934,1,3,1,234.03,0.98,0.5778951046062378
1053,253,23,1,0.04226702708759031,0.2293742723439051,1,3,1,234.05,0.98,0.5767946414189644
1054,259,22,1,0.04214022600632754,0.7240296416831288,1,3,1,233.99,0.98,0.5827913881502252
1055,265,21,1,0.042013805328308555,0.42706108359353884,1,3,1,234.13,0.98,0.5843250974533021
1056,265,21,1,0.04188776391232363,0.5353852635515588,1,3,1,234.13,0.98,0.5844042248145018
1057,259,22,1,0.041762100620586655,0.48684270917014644,1,3,1,234.09,0.98,0.5872695406086956
1058,260,22,1,0.041636814318724895,0.4539469445801594,1,3,1,234.04,0.98,0.5865704803765952
1059,265,21,1,0.04151190387576872,0.7978307587050256,1,3,1,234.04,0.98,0.5908539742899506
1060,248,24,1,0.04138736816414141,0.9665663563646376,1,3,1,233.87,0.98,0.5994844710282073
1061,62,55,1,0.041263206059648984,2.1704699770970777,1,3,1,231.88,0.98,0.6128115734314146
1062,265,21,1,0.04113941644147004,0.7326222445283618,1,3,1,231.94,0.98,0.6114943949231236
1063,265,21,1,0.04101599819214563,1.041842106552351,1,3,1,232.06,0.98,0.6159666175297422
1064,265,21,1,0.040892950197569194,0.7886573743252527,1,3,1,232.18,0.98,0.619734360779384
1065,265,21,1,0.040770271346976486,1.2154542466714269,1,3,1,232.52,0.98,0.6281687136120087
1066,253,23,1,0.040647960532935554,0.5332952971043794,1,3,1,232.48,0.98,0.6278695211487448
1067,265,21,1,0.040526016651336746,0.6437976871218,1,3,1,232.48,0.98,0.6296507607221895
1068,265,21,1,0.040404438601382736,0.9086334141237395,1,3,1,232.52,0.98,0.6337890599257471
1069,253,23,1,0.04028322528557859,1.0171474995820418,1,3,1,232.42,0.98,0.6386106504899203
1070,265,21,1,0.04016237560972185,0.6682030239275524,1,3,1,232.44,0.98,0.6436774143925008
1071,-691,150,0,0.04004188848289268,0.6877086103955905,1,3,0,222.88,0.97,0.6470173506901715
1072,-711,150,0,0.039921762817444,0.6620431235432624,1,3,0,213.23,0.96,0.6491093153199823
1073,55,56,1,0.03980199752899167,0.7095205673415746,1,3,1,211.13,0.96,0.6511223939406396
1074,265,21,1,0.039682591536404695,0.7810162555958543,1,3,1,211.13,0.96,0.657692837549216
1075,259,22,1,0.03956354376179548,0.7582720272581686,1,3,1,211.07,0.96,0.6626795113469024
1076,259,22,1,0.03944485313051009,0.5523494146764278,1,3,1,211.01,0.96,0.6651747365536295
1077,265,21,1,0.03932651857111856,0.7063652163460141,1,3,1,211.07,0.96,0.664241447893479
1078,265,21,1,0.039208539015405205,0.545297467460235,1,3,1,211.07,0.96,0.6670712212982476
1079,265,21,1,0.03909091339835899,0.6732384519917625,1,3,1,211.18,0.96,0.6715897886558879
1080,259,22,1,0.03897364065816391,0.4962167658589103,1,3,1,211.12,0.96,0.6752660694257743
1081,265,21,1,0.03885671973618942,2.997282340413048,1,3,1,211.28,0.96,0.6963418414712403
1082,265,21,1,0.038740149576980853,1.2234601719038827,1,3,1,211.34,0.96,0.7034800113856277
1083,257,24,1,0.03862392912824991,1.3544940315186977,1,3,1,211.43,0.96,0.7119447178263942
1084,263,23,1,0.03850805734086516,1.0120810665514157,1,3,1,211.41,0.96,0.7158006973235974
1085,263,23,1,0.038392533168842564,0.5497760034125784,1,3,1,211.51,0.96,0.7153696842989019
1086,263,23,1,0.038277355569336036,0.9487506669500599,1,3,1,211.51,0.96,0.7228414840894373
1087,265,21,1,0.038162523502628026,0.6163509264588356,1,3,1,211.51,0.96,0.7208375536903315
1088,259,22,1,0.03804803593212014,0.8870140114291147,1,3,1,211.45,0.96,0.725809282821239
1089,259,22,1,0.03793389182432378,0.8412879651243036,1,3,1,211.45,0.96,0.7275908773899331
1090,265,21,1,0.03782009014885081,0.759566700884274,1,3,1,211.51,0.96,0.7320595790168936
1091,261,25,1,0.03770662987840426,1.1109153406322003,1,3,1,211.47,0.96,0.7393696697530514
1092,265,21,1,0.03759350998876904,0.9017111066551435,1,3,1,211.47,0.96,0.7448941136324201
1093,263,23,1,0.037480729458802736,1.0203866362571716,1,3,1,211.47,0.96,0.7511902192035113
1094,259,22,1,0.03736828727042633,0.5637072108008645,1,3,1,211.41,0.96,0.7511786050394721
1095,265,21,1,0.03725618240861505,0.5591238392960458,1,3,1,211.41,0.96,0.7506651299953294
1096,265,21,1,0.037144413861389204,0.8960871079138347,1,3,1,211.59,0.96,0.7551406245801521
1097,260,22,1,0.037032980619805034,0.7018712498247623,1,3,1,211.6,0.96,0.7525968117592948
1098,263,23,1,0.03692188167794562,0.6396144790493924,1,3,1,211.58,0.96,0.7538378723625351
1099,265,21,1,0.03681111603291178,0.7663450890353748,1,3,1,211.58,0.96,0.7566954406460562
1100,265,21,1,0.036700682684813045,0.6955433771723792,1,3,1,211.58,0.96,0.7569356402851191
1101,259,22,1,0.03659058063675861,3.6575303402814,1,3,1,211.52,0.96,0.7789954544900204
1102,259,22,1,0.03648080889484833,1.5512932268056003,1,3,1,211.58,0.96,0.7864681997490734
1103,257,24,1,0.03637136646816379,1.072435151785612,1,3,1,211.62,0.96,0.7926670285282345
1104,253,23,1,0.036262252368759296,1.2177907967049142,1,3,1,211.5,0.96,0.8000111068688426
1105,65,56,1,0.036153465611653016,0.9305136403334993,1,3,1,209.5,0.96,0.8027275624020561
1106,260,22,1,0.03604500521481806,0.8008144684135914,1,3,1,209.45,0.96,0.8054371267540206
1107,113,48,1,0.035936870199173604,0.9666174246619145,1,3,1,207.93,0.96,0.8101017094111606
1108,253,23,1,0.03582905958857608,0.6932940557599068,1,3,1,207.83,0.96,0.8113642189100677
1109,265,21,1,0.03572157240981035,1.0343189118873506,1,3,1,207.89,0.96,0.8135759483518573
1110,259,22,1,0.035614407692580924,1.1111841581084512,1,3,1,207.85,0.96,0.8211252850464947
1111,260,22,1,0.03550756446950318,0.5030461255122315,1,3,1,207.86,0.96,0.817450738447784
1112,265,21,1,0.03540104177609467,0.7539749445304984,1,3,1,207.86,0.96,0.8214084252844822
1113,233,53,1,0.03529483865076639,0.737300621169918,1,3,1,207.6,0.96,0.8230942944501113
1114,265,21,1,0.035188954134814085,0.5997176393866539,1,3,1,207.6,0.96,0.8242932133564623
1115,265,21,1,0.035083387272409644,1.0888469644955225,1,3,1,207.6,0.96,0.8314084272531868
1116,251,25,1,0.03497813711059242,1.1534392154216766,1,3,1,207.52,0.96,0.8377467651360659
1117,257,24,1,0.03487320269926064,0.6615324718101571,1,3,1,207.44,0.96,0.842220815523296
1118,259,22,1,0.03476858309116286,0.5749152065678076,1,3,1,207.46,0.96,0.8422474043951734
1119,259,22,1,0.03466427734188937,0.5939527406272563,1,3,1,207.4,0.96,0.8404302590160504
1120,265,21,1,0.034560284509863703,0.44212087625194163,1,3,1,207.4,0.96,0.8413349243499346
1121,259,22,1,0.034456603656334114,3.449158262122761,1,3,1,207.4,0.96,0.8560107462015348
1122,-25,150,0,0.034353233845365115,1.1408568180104097,1,3,1,204.58,0.95,0.8613425328181781
1123,245,36,1,0.03425017414382902,0.7498720795330074,1,3,1,214.47,0.96,0.8622496728666885
1124,265,21,1,0.034147423621397534,0.964268130560716,1,3,1,214.55,0.96,0.866845391647842
1125,265,21,1,0.03404498135053334,0.739239439368248,1,3,1,214.55,0.96,0.8695512732026528
1126,263,23,1,0.03394284640648174,1.0706287306611952,1,3,1,214.59,0.96,0.8763041357900176
1127,259,22,1,0.0338410178672623,0.7715180577202276,1,3,1,214.53,0.96,0.8792626820404795
1128,255,26,1,0.03373949481366051,0.5845551496514907,1,3,1,214.45,0.96,0.8790035534315986
1129,265,21,1,0.03363827632921953,0.5657659403624988,1,3,1,214.47,0.96,0.8750059038639612
1130,-133,150,0,0.03353736150023187,0.8406720758974552,1,1,0,210.55,0.95,0.8787449607219073
1131,265,21,1,0.03343674941573117,0.7746285916793914,1,3,1,210.55,0.95,0.8766390561313915
1132,265,21,1,0.03333643916748398,0.7145036040317445,1,3,1,210.61,0.95,0.8799445558556934
1133,259,22,1,0.03323642984998153,0.9399601315910165,1,3,1,210.55,0.95,0.8848437187487519
1134,265,21,1,0.033136720560431585,0.8508345562787283,1,3,1,225.02,0.96,0.8866562873483051
1135,265,21,1,0.03303731039875029,0.6902596441407999,1,3,1,225.04,0.96,0.8872599298989128
1136,265,21,1,0.03293819846755404,0.8744666072584334,1,3,1,225.04,0.96,0.8877275334567889
1137,265,21,1,0.03283938387215138,0.8445339596697262,1,3,1,225.1,0.96,0.8887752289714019
1138,265,21,1,0.032740865720534924,0.6018340229278519,1,3,1,225.1,0.96,0.8863745061785864
1139,265,21,1,0.03264264312337332,0.7410331964492798,1,3,1,225.1,0.96,0.8894370861022061
1140,265,21,1,0.0325447151940032,0.6331251621955917,1,3,1,225.16,0.96,0.8900242913974354
1141,265,21,1,0.032447081048421186,3.969317470278059,1,3,1,225.16,0.96,0.910439133651075
1142,259,22,1,0.032349739805275925,1.795649303631349,1,3,1,226.96,0.96,0.9172707758004429
1143,265,21,1,0.0322526905858601,1.3403268158435822,1,3,1,227.76,0.96,0.9249202025256186
1144,253,23,1,0.032155932514102516,1.084556317847708,1,3,1,227.72,0.96,0.9275838326823019
1145,265,21,1,0.03205946471656021,1.1787688576039814,1,3,1,227.72,0.96,0.9322804454377596
1146,265,21,1,0.03196328632241053,1.0851706149322646,1,3,1,227.72,0.96,0.9366934326380367
1147,157,39,1,0.0318673964634433,0.987100960352482,1,3,1,226.66,0.96,0.9404590254324742
1148,2,65,1,0.03177179427405297,0.8288525209977077,1,3,1,224.05,0.96,0.9400654074304388
1149,259,22,1,0.031676478891230805,0.8431411968036131,1,3,1,223.99,0.96,0.9409016137047475
1150,265,21,1,0.03158144945455711,0.986601655681928,1,3,1,223.99,0.96,0.9432062030344782
1151,265,21,1,0.03148670510619344,0.8527327715640977,1,3,1,224.05,0.96,0.9427365480876041
1152,265,21,1,0.03139224499087486,0.6924897992894763,1,3,1,224.11,0.96,0.9428961854822999
1153,259,22,1,0.031298068255902235,0.7334915189580484,1,3,1,224.17,0.96,0.9479373579484414
1154,265,21,1,0.03120417405113453,0.8091580250433513,1,3,1,224.23,0.96,0.9487886417820435
1155,265,21,1,0.031110561528981125,1.0319434624342692,1,3,1,224.23,0.96,0.9548374655704508
1156,253,23,1,0.03101722984439418,0.9104825439660446,1,3,1,224.11,0.96,0.9585884383745957
1157,265,21,1,0.030924178154860996,0.7027501251016345,1,3,1,224.17,0.96,0.9607475125339106
1158,253,23,1,0.030831405620396414,0.8188640287388926,1,3,1,224.1,0.96,0.9643966833754979
1159,259,22,1,0.030738911403535223,1.0367715206335892,1,3,1,224.04,0.96,0.9667860909947835
1160,263,23,1,0.03064669466932462,0.8913973629798578,1,3,1,224.19,0.96,0.9660344010609357
1161,265,21,1,0.030554754585316646,4.032292763392131,1,3,1,226.22,0.96,0.9846526289238864
1162,265,21,1,0.030463090321560696,1.5679679967108227,1,3,1,226.22,0.96,0.9930060864457109
1163,259,22,1,0.030371701050596014,1.2315370250831952,1,3,1,226.16,0.96,0.9949030356310193
1164,265,21,1,0.030280585947444226,1.1571310928889684,1,3,1,226.16,0.96,0.9985877728166566
1165,259,22,1,0.030189744189601894,0.9579865051941439,1,3,1,226.1,0.96,0.9960130954018837
1166,259,22,1,0.030099174957033088,1.009085770357739,1,3,1,226.16,0.96,1.0007710001344172
1167,265,21,1,0.030008877432161987,0.9690119170007252,1,3,1,226.16,0.96,1.0040231424332065
1168,265,21,1,0.03,0.8783911913633347,1,3,1,226.16,0.96,1.0037207202056024
1169,259,22,1,0.03,0.9497289786284621,1,3,1,226.22,0.96,1.0030465349960667
1170,265,21,1,0.03,1.0879958030723391,1,3,1,226.22,0.96,1.0072444627875146
1171,265,21,1,0.03,0.7239146048114413,1,3,1,235.78,0.97,1.007606522731673
1172,265,21,1,0.03,0.8132305539080075,1,3,1,245.54,0.98,1.0091183970353206
1173,259,27,1,0.03,0.7413659884973809,1,3,1,247.58,0.98,1.0094368512468785
1174,265,21,1,0.03,0.6875754403216499,1,3,1,247.58,0.98,1.0085024430941365
1175,265,21,1,0.03,0.8917951200689588,1,3,1,247.64,0.98,1.0098376740222443
1176,265,21,1,0.03,0.7287170936663946,1,3,1,247.7,0.98,1.011601350812144
1177,253,23,1,0.03,0.566019234449967,1,3,1,247.58,0.98,1.0101978909931837
1178,265,21,1,0.03,0.5838418854844003,1,3,1,247.58,0.98,1.0105833351734252
1179,265,21,1,0.03,0.8296545360769544,1,3,1,247.58,0.98,1.0121474960142771
1180,263,23,1,0.03,0.7103181853890419,1,3,1,247.62,0.98,1.0142885102095784
1181,185,36,1,0.03,3.5583049025800495,1,3,1,246.82,0.98,1.0198987358312486
1182,259,22,1,0.03,1.5303615738045087,1,3,1,246.76,0.98,1.0229677498502547
1183,265,21,1,0.03,1.0721897071316129,1,3,1,246.84,0.98,1.020144706606384
1184,247,24,1,0.03,1.1281480863690376,1,3,1,246.68,0.98,1.0213053768045601
1185,259,22,1,0.03,0.8227036690170114,1,3,1,246.64,0.98,1.0240346534606044
1186,265,21,1,0.03,0.733999952673912,1,3,1,246.66,0.98,1.021887146317843
1187,265,21,1,0.03,0.9384888041587103,1,3,1,246.66,0.98,1.0251085250948417
1188,259,22,1,0.03,0.808941589160399,1,3,1,246.66,0.98,1.0243278008721546
1189,254,23,1,0.03,0.8791427631740985,1,3,1,246.61,0.98,1.0247063488526527
1190,265,21,1,0.03,0.5984115263535863,1,3,1,246.61,0.98,1.0230947971073456
1191,257,24,1,0.03,0.6716176482538382,1,3,1,246.57,0.98,1.018701820183562
1192,265,21,1,0.03,0.59570931323937,1,3,1,246.57,0.98,1.0156418022494043
1193,259,22,1,0.03,0.6215970035303723,1,3,1,246.53,0.98,1.0116539059221363
1194,259,22,1,0.03,0.5917426398531958,1,3,1,246.53,0.98,1.0119342602126595
1195,265,21,1,0.03,0.8732397540339402,1,3,1,246.53,0.98,1.0150754193600386
1196,247,24,1,0.03,0.7761601433157921,1,3,1,246.35,0.98,1.013876149714058
1197,265,21,1,0.03,0.7196406622727712,1,3,1,246.4,0.98,1.0140538438385382
1198,265,21,1,0.03,0.8130265304020473,1,3,1,246.42,0.98,1.0157879643520649
1199,265,21,1,0.03,0.6790164258508455,1,3,1,246.42,0.98,1.0149146777202196
1200,265,21,1,0.03,0.9659641511028721,1,3,1,246.42,0.98,1.0176188854595245
1201,223,28,1,0.03,4.006468206644058,1,3,1,246.06,0.98,1.021108264123151
1202,-83,79,1,0.03,1.35924073450173,1,3,1,242.64,0.98,1.0191877392001123
1203,259,22,1,0.03,1.0932821800762957,1,3,1,242.66,0.98,1.0193962094830191
1204,265,21,1,0.03,1.323414425055186,1,3,1,242.78,0.98,1.0204524457665218
1205,265,21,1,0.03,1.2157528755210696,1,3,1,244.78,0.98,1.0233048381183976
1206,258,24,1,0.03,1.0794078335165977,1,3,1,244.76,0.98,1.0260907717694276
1207,265,21,1,0.03,1.0514109446888877,1,3,1,246.28,0.98,1.0269387069696974
1208,259,22,1,0.03,0.8657140982421961,1,3,1,246.34,0.98,1.0286629073945202
1209,265,21,1,0.03,0.7939366542157673,1,3,1,246.34,0.98,1.0262590848178044
1210,265,21,1,0.03,1.094927687730108,1,3,1,246.4,0.98,1.026096520114021
1211,263,23,1,0.03,0.7894193977117538,1,3,1,246.43,0.98,1.0289602528360162
1212,265,21,1,0.03,0.9206933812016532,1,3,1,246.43,0.98,1.0306274372027278
1213,265,21,1,0.03,0.4446143192194757,1,3,1,246.75,0.98,1.0277005741832235
1214,265,21,1,0.03,1.1887507325127011,1,3,1,246.75,0.98,1.0335909051144838
1215,265,21,1,0.03,0.6900421764169421,1,3,1,246.75,0.98,1.029602857233698
1216,265,21,1,0.03,0.5811216448034559,1,3,1,246.89,0.98,1.0238796815275157
1217,251,25,1,0.03,0.6084667640924454,1,3,1,246.83,0.98,1.0233490244503387
1218,257,24,1,0.03,0.6927389350409309,1,3,1,246.81,0.98,1.0245272617350698
1219,265,21,1,0.03,0.6139855640275138,1,3,1,246.87,0.98,1.0247275899690724
1220,265,21,1,0.03,0.6979216784238815,1,3,1,246.87,0.98,1.027285597990792
1221,-17,68,1,0.03,3.0956687252311146,1,3,1,244.11,0.98,1.0237507026218753
1222,-777,150,0,0.03,1.180387851546208,1,2,0,236.59,0.98,1.0241460129572335
1223,215,31,1,0.03,1.1196259531763293,1,3,1,236.29,0.98,1.0278435516936666
1224,107,49,1,0.03,1.07024570676137,1,3,1,234.71,0.98,1.0289033274556731
1225,263,23,1,0.03,0.9433459484058878,1,3,1,234.69,0.98,1.0309443925460495
1226,259,22,1,0.03,1.0790171013637022,1,3,1,234.65,0.98,1.0310282762530747
1227,211,30,1,0.03,0.8134005432327588,1,3,1,234.17,0.98,1.0314471011082
1228,259,22,1,0.03,1.2902436046437784,1,3,1,234.21,0.98,1.0385039856581229
1229,265,21,1,0.03,1.2855989521458036,1,3,1,234.21,0.98,1.045702315775956
1230,265,21,1,0.03,0.8632569398198809,1,3,1,238.19,0.99,1.04592816441518
1231,261,25,1,0.03,0.6415882462263107,1,3,1,238.15,0.99,1.0445977609606494
1232,265,21,1,0.03,1.0554947696980976,1,3,1,238.15,0.99,1.0480076726173129
1233,265,21,1,0.03,1.542645391963777,1,3,1,238.21,0.99,1.0540345252210406
1234,253,23,1,0.03,0.9899443789668705,1,3,1,238.09,0.99,1.0554256234479218
1235,265,21,1,0.03,0.93387701717161,1,3,1,238.09,0.99,1.05786179717823
1236,265,21,1,0.03,0.9764617163510549,1,3,1,238.09,0.99,1.0588817482691562
1237,265,21,1,0.03,0.9272783884689921,1,3,1,238.09,0.99,1.059709192557149
1238,265,21,1,0.03,1.0039470479601906,1,3,1,238.09,0.99,1.0637303228074722
1239,265,21,1,0.03,0.8631106586683364,1,3,1,238.09,0.99,1.0649510974296628
1240,265,21,1,0.03,0.9472254046372005,1,3,1,238.09,0.99,1.0680920998540788
1241,199,32,1,0.03,4.215028695762157,1,3,1,237.43,0.99,1.07054921210892
1242,-35,71,1,0.03,1.8766146856294552,1,3,1,234.49,0.99,1.0713588659289008
1243,-222,104,1,0.03,1.4220880665458167,1,3,1,229.62,0.99,1.0721764784359233
1244,-238,105,1,0.03,1.249757497225489,1,3,1,224.71,0.99,1.073828490229701
1245,265,21,1,0.03,0.9824595309439159,1,3,1,224.71,0.99,1.0718653969631005
1246,265,21,1,0.03,1.114148980095273,1,3,1,224.71,0.99,1.0721551806147305
1247,265,21,1,0.03,0.9390173724719456,1,3,1,225.79,0.99,1.0716743447359252
1248,265,21,1,0.03,1.0568157328026635,1,3,1,228.42,0.99,1.0739539768539748
1249,259,22,1,0.03,1.3615476353601976,1,3,1,228.42,0.99,1.0791380412395406
1250,265,21,1,0.03,1.2014091568333762,1,3,1,228.42,0.99,1.081286116251055
1251,265,21,1,0.03,1.0146584904619627,1,3,1,228.42,0.99,1.0829053734400338
1252,257,24,1,0.03,0.8096241528789202,1,3,1,228.34,0.99,1.0840767169759282
1253,265,21,1,0.03,1.1168402603694372,1,3,1,228.4,0.99,1.087910204390042
1254,265,21,1,0.03,0.9185693093708583,1,3,1,228.4,0.99,1.089004317233317
1255,265,21,1,0.03,0.9841023974475407,1,3,1,228.4,0.99,1.0885259065834498
1256,265,21,1,0.03,1.2279774716922216,1,3,1,228.52,0.99,1.0917008558607115
1257,253,23,1,0.03,1.1744379224660604,1,3,1,228.4,0.99,1.0964177338343557
1258,257,24,1,0.03,0.7202751965572437,1,3,1,228.44,0.99,1.0954318455125394
1259,265,21,1,0.03,0.8302002825907299,1,3,1,228.5,0.99,1.0933661331321107
1260,265,21,1,0.03,0.9460584017492476,1,3,1,228.52,0.99,1.0939127435198046
1261,-499,150,1,0.03,2.1153061485290525,1,3,1,220.88,0.99,1.074742877371174
1262,241,25,1,0.03,0.9329193079471588,1,3,1,220.64,0.99,1.0683923904835373
1263,-34,71,1,0.03,1.0745373116412633,1,3,1,217.71,0.99,1.0668223933491179
1264,265,21,1,0.03,1.1624930110715685,1,3,1,217.71,0.99,1.0668760125309438
1265,259,22,1,0.03,1.2828134603121064,1,3,1,217.71,0.99,1.0701242820821235
1266,265,21,1,0.03,1.0856477164086842,1,3,1,217.77,0.99,1.070889901542633
1267,259,22,1,0.03,0.8585737401788885,1,3,1,217.71,0.99,1.0697855197744146
1268,259,22,1,0.03,1.5123101432215085,1,3,1,217.65,0.99,1.0761247092929964
1269,265,21,1,0.03,1.058626430730025,1,3,1,217.71,0.99,1.077213683814012
1270,259,22,1,0.03,1.755829588256099,1,3,1,217.65,0.99,1.0838920216658496
1271,259,22,1,0.03,0.6113188781521537,1,3,1,217.59,0.99,1.0827660643992567
1272,259,22,1,0.03,1.183606136928905,1,3,1,217.53,0.99,1.0864698202294658
1273,259,22,1,0.03,0.9637091451070525,1,3,1,217.53,0.99,1.0886932517955623
1274,265,21,1,0.03,0.9034629584777922,1,3,1,217.53,0.99,1.0908521269771239
1275,265,21,1,0.03,0.976651987859181,1,3,1,217.53,0.99,1.091700695655026
1276,259,22,1,0.03,0.8923321826891466,1,3,1,217.47,0.99,1.0933368465452535
1277,259,22,1,0.03,0.9687883462756872,1,3,1,217.53,0.99,1.0973645376635108
1278,265,21,1,0.03,0.88295574202424,1,3,1,217.53,0.99,1.1003556762289093
1279,265,21,1,0.03,1.0568117031029292,1,3,1,217.53,0.99,1.1026272478991688
1280,260,22,1,0.03,0.9648331915113059,1,3,1,217.5,0.99,1.1051723979603916
1281,-189,150,0,0.03,1.9937460535764695,1,0,0,213.76,0.98,1.0895268094703559
1282,-157,150,0,0.03,1.1247752437988916,0,3,0,209.6,0.97,1.0854709461702996
1283,-773,150,0,0.03,1.2177118137975533,0,2,0,199.22,0.96,1.086926167236959
1284,265,21,1,0.03,1.0742557779664086,1,3,1,199.4,0.96,1.0863872441529328
1285,265,21,1,0.03,1.2616093250967206,1,3,1,199.46,0.96,1.0907763007137299
